0.05,0.9488343023984868,0.0013838701575148403
0.1,0.8994947656295883,0.0012727310801358394
0.15000000000000002,0.8493465384095591,0.0019480064108934655
0.2,0.7991068805283987,0.0025647639047411282
0.25,0.7534199985719262,0.0026312460670975413
0.3,0.7005755285552623,0.002751452311510543
0.35,0.6509550413777562,0.0028044659737410387
0.39999999999999997,0.6008618629138152,0.002768780053308015
0.44999999999999996,0.5513269085302243,0.0032655747622538783
0.49999999999999994,0.5015356060233203,0.003778847877416767
0.5499999999999999,0.4492752576493792,0.004699067914988814
0.6,0.39863609834401237,0.003364464548269362
0.65,0.351293070737483,0.003728295848078139
0.7000000000000001,0.3000083448233576,0.0040486101245120285
0.7500000000000001,0.25303824875437114,0.00421593305236946
0.8000000000000002,0.20087863543244108,0.004558260806097728
0.8500000000000002,0.15209552261870474,0.0048362713584534376
0.9000000000000002,0.09776284116569321,0.005956956557905237
