1.0,0.0929258170470652,0.002690284250633033
1.5,0.06917953217592811,0.001319482625235288
2.0,0.0489709094608494,0.0030589680824188487
2.5,0.036948617988929934,8.898916623998409E-4
3.0,0.0336907200728382,0.0012785855405933564
3.5,0.02918732618944818,6.634682647289191E-4
4.0,0.024967501491767793,5.640818737922994E-4
4.5,0.021485466902905013,4.932542876101625E-4
5.0,0.019645062177477007,5.011620785731527E-4
5.5,0.017529423341204796,4.969562980543467E-4
6.0,0.016588495662240126,5.453372882634774E-4
6.5,0.01595698582315539,7.044928298765168E-4
7.0,0.015998270635360114,5.509134513439833E-4
7.5,0.013900672423533426,7.150826405093187E-4
8.0,0.01267995806643364,5.539342526732322E-4
8.5,0.012218399722397038,4.165763673206646E-4
9.0,0.010694339257332552,5.188475020589361E-4
9.5,0.010389369423673633,1.5909988731257577E-4
10.0,0.010066176270419003,3.464629206202328E-4
