1.0,0.9914429685811448,0.013020993667773047
1.5,0.6663544278274393,0.008867761628846048
2.0,0.4951022768223102,0.005934994914886549
2.5,0.39940220371224655,0.005940890678856668
3.0,0.3320869990102555,0.0041522746170584955
3.5,0.28516213769498716,0.003303937963482355
4.0,0.2509523451440079,0.003645944508626613
4.5,0.2232182188400286,0.0030342805384573042
5.0,0.20078524217875152,0.002884483736420136
5.5,0.18351865393939557,0.002227931764119865
6.0,0.16784796125323484,0.001547754920783009
6.5,0.15540678559605567,0.0020213222942514573
7.0,0.14313418592108326,0.0016479433371395832
7.5,0.1330904834721666,0.001321514127309143
8.0,0.12701306442181673,0.0015853025112100103
8.5,0.11777045412705746,0.001362174640203564
9.0,0.11159226723653533,0.0012333172703634756
9.5,0.10585509529822869,0.0014254885694684615
10.0,0.10000419229754856,0.0013226767767951172
