1.0,89.64586621668518,3.3974232418247743
1.5,95.17646302354653,4.62864810544168
2.0,94.93304935377581,3.208727877044629
2.5,96.24069503816877,3.3400109068496175
3.0,96.6544551922156,3.5331714003622494
3.5,96.98399303068535,3.930081985493152
4.0,96.5781382697446,4.201446564312661
4.5,95.71227311047979,4.009452388249716
5.0,98.74912061837388,3.6358337599396284
5.5,96.02819028950711,3.7852754627216956
6.0,97.85966897153294,4.187649076158695
6.5,98.21252666841211,4.072465931328149
7.0,98.18139467976016,4.647979886518228
7.5,101.71689672547907,3.695039724386102
8.0,100.43714042745586,3.4910357179984968
8.5,98.35055316863993,3.7279844182450947
9.0,99.13989957875417,3.6853271318909777
9.5,98.09096886527458,3.7677595241984556
10.0,101.24937249554742,3.480961575665031
